DateTime,Diff,Inc Vol
2019-09-03,17.0,1662044
2019-09-04,38.75,1246509
2019-09-05,1.5,1494719
2019-09-06,0.75,1053643
2019-09-08,5.0,52797
2019-09-09,-8.25,1140384
2019-09-10,9.75,1406786
2019-09-11,20.5,1257882
2019-09-12,-4.0,253599
2019-09-13,-13.0,696468
2019-09-15,-10.75,90996
2019-09-16,18.0,906633
2019-09-17,4.25,843147
2019-09-18,-6.0,1267865
2019-09-19,1.25,1109229
2019-09-20,-22.25,1351213
2019-09-22,9.5,48128
2019-09-23,5.5,1025257
2019-09-24,-27.75,1893089
2019-09-25,30.75,1439644
2019-09-26,-1.5,1321622
2019-09-27,-10.25,1557009
2019-09-29,-1.25,53950
2019-09-30,1.0,1082538
2019-10-01,-39.0,1571430
2019-10-02,-47.0,2063313
2019-10-03,22.0,1933943
2019-10-04,23.75,1392084
2019-10-06,8.25,53847
2019-10-07,0.5,1223672
2019-10-08,-45.25,1823534
2019-10-09,-17.0,1479584
2019-10-10,37.25,1321088
2019-10-11,4.25,1594825
2019-10-13,6.25,59584
2019-10-14,-1.0,781161
2019-10-15,-2.25,1156008
2019-10-16,5.25,1067086
2019-10-17,-7.75,1068933
2019-10-18,2.75,1217938
2019-10-20,8.25,42342
2019-10-21,10.5,835570
2019-10-22,-39.5,1133834
2019-10-23,28.0,994501
2019-10-24,-11.25,1037429
2019-10-25,-9.75,1025567
2019-10-27,2.25,30694
2019-10-28,2.5,997494
2019-10-29,-17.0,998874
2019-10-30,3.25,1159173
2019-10-31,9.5,1689597
2019-11-01,6.25,1175127
2019-11-03,5.0,37024
2019-11-04,-10.5,1147777
2019-11-05,6.0,1066460
2019-11-06,-6.5,1045079
2019-11-07,-10.5,1341403
2019-11-08,21.5,961105
2019-11-10,-3.5,51002
2019-11-11,6.25,796444
2019-11-12,-17.25,1085390
2019-11-13,8.5,1223260
2019-11-14,5.75,1068510
2019-11-15,-7.5,1083609
2019-11-17,-4.5,46830
2019-11-18,2.0,975076
2019-11-19,6.5,1165379
2019-11-20,-11.25,1684704
2019-11-21,1.75,1253050
2019-11-22,8.75,889786
2019-11-24,-8.5,42464
2019-11-25,9.25,916632
2019-11-26,-3.25,962708
2019-11-27,-20.75,899819
2019-11-28,6.25,118145
2019-11-29,-16.25,672319
2019-12-01,7.0,67573
2019-12-02,-25.25,1870524
2019-12-03,-13.25,2081089
2019-12-04,14.5,1399037
2019-12-05,19.5,1234870
2019-12-06,-6.0,1169256
2019-12-08,3.0,55232
2019-12-09,-5.25,1048270
2019-12-10,12.75,1318813
2019-12-11,18.5,1006250
2019-12-12,17.25,442079
2019-12-13,-6.5,1315181
2019-12-15,5.0,36116
2019-12-16,6.25,981894
2019-12-17,-5.75,916032
2019-12-18,11.0,846440
2019-12-19,18.0,866737
2019-12-20,13.5,1157825
2019-12-22,-9.75,27108
2019-12-23,-9.75,591533
2019-12-24,6.75,265258
2019-12-25,1.75,16497
2019-12-26,9.75,463245
2019-12-27,-24.5,899873
2019-12-29,-4.5,33766
2019-12-30,-15.75,1076062
2019-12-31,4.25,1082710
2020-01-01,8.25,43124
2020-01-02,-16.0,1458885
2020-01-03,11.0,1541032
2020-01-05,4.0,112195
2020-01-06,66.25,1410998
2020-01-07,-40.5,1730064
2020-01-08,29.5,1707518
2020-01-09,11.5,1229057
2020-01-10,-25.75,1400900
2020-01-12,-0.25,38522
2020-01-13,3.5,982558
2020-01-14,-5.75,1643961
2020-01-15,15.25,1402518
2020-01-16,14.25,1297763
2020-01-17,-4.0,1160097
2020-01-19,-3.25,24280
2020-01-20,-29.25,171833
2020-01-21,10.5,1388253
2020-01-22,-32.5,1451180
2020-01-23,20.0,1623083
2020-01-24,-42.25,2382074
2020-01-26,-7.5,203301
2020-01-27,3.25,2408417
2020-01-28,12.25,1837828
2020-01-29,-47.0,1654310
2020-01-30,51.0,2345200
2020-01-31,-43.25,2944992
2020-02-02,22.75,216195
2020-02-03,3.5,1783696
2020-02-04,17.25,1617145
2020-02-05,34.5,2024779
2020-02-06,-10.0,1398674
2020-02-07,-14.0,1541831
2020-02-09,0.75,170323
2020-02-10,23.25,1247263
2020-02-11,-19.75,1440270
2020-02-12,-13.25,1264529
2020-02-13,16.25,1685070
2020-02-14,-10.25,1188305
2020-02-16,0.75,53973
2020-02-17,-7.5,192045
2020-02-18,17.5,1507969
2020-02-19,-2.0,1163194
2020-02-20,-29.5,2051118
2020-02-21,-3.25,2103085
